,high,open,low,close,volume,RSI
20150616,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150617,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150618,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150619,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150623,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150624,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150625,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150626,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150629,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150630,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150701,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150702,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.5
20150703,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150706,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150707,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150708,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150709,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150710,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150713,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150714,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150715,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150716,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150717,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150720,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150721,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150722,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150723,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150724,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150727,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150728,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150729,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150730,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150731,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150803,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150804,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150805,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150806,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150807,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150810,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150811,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150812,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150813,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
20150814,10.865756653305576,10.865756653305576,10.865756653305576,10.865756653305576,0.0,0.0
