,high,open,low,close,volume,RSI
20150616,20.314822198910083,19.48184589070586,18.923261778145378,19.668040594892684,186376.0,0.5
20150617,19.864035020352503,19.668040594892684,18.83506428668846,19.736638643803623,145244.0,0.5
20150618,21.05960101565739,19.648441152346702,19.452446726886887,20.08942860963129,215459.0,0.5
20150619,20.7264104923757,19.16825480997015,18.599870976136682,18.668469025047617,209140.0,0.5
20150623,19.06045787596725,18.521473205952752,16.816321704452342,18.207882125217044,164781.0,0.5
20150624,18.982060105783326,18.325478780492933,17.874691601935353,18.658669303774623,156054.0,0.5
20150625,18.81546484414248,18.6880684675936,17.178911391553005,17.433704144650765,137792.0,0.5
20150626,17.16911167028001,16.757523376814397,15.689353758058392,15.689353758058392,155464.0,0.5
20150629,16.218538706799897,16.071542887705032,14.121398354379851,14.434989435115558,189856.0,0.5
20150630,15.620755709147453,14.434989435115558,13.01402985053188,15.610955987874462,192042.0,0.5
20150701,16.659526164084486,15.444360726233619,14.47418832020752,14.699581909486312,177701.0,0.5
20150702,15.179768251862864,14.748580515851266,13.229623718537681,13.43541786527049,164142.0,0.5
20150703,14.062600026741904,12.896433195255991,12.092856050870738,12.11245549341672,183876.0,0.17577796467619838
20150706,13.327620931267589,13.327620931267589,10.897290055565852,11.132483366117633,231727.0,0.161005672666153
20150707,10.583698974830146,10.015315140996675,10.015315140996675,10.015315140996675,80279.0,0.14577052771132945
20150708,9.015743571151603,9.015743571151603,9.015743571151603,9.015743571151603,13383.0,0.13344536170404642
20150709,9.917317928266764,8.114169214036444,8.114169214036444,9.917317928266764,322647.0,0.20000154600494002
20150710,10.907089776838845,10.17211068136453,9.917317928266764,10.907089776838845,313283.0,0.26739027299514556
20150713,11.99485883814083,11.357876955396423,10.907089776838845,11.99485883814083,322729.0,0.33459141737449094
20150714,12.945431801620947,12.11245549341672,11.504872774491286,11.76946524886204,436356.0,0.3277946981221487
20150715,11.544071659583249,11.367676676669413,10.593498696103136,10.593498696103136,182905.0,0.2938233479215969
20150716,11.024686432114734,9.917317928266764,9.535128798620121,10.54450008973818,173761.0,0.29244571515037837
20150717,11.485273331945306,10.583698974830146,10.446502877008273,11.289278906485487,170610.0,0.34348711375527247
20150720,11.720466642497087,11.279479185212496,11.083484759752679,11.318678070304461,211563.0,0.3455201975219831
20150721,12.102655772143729,11.740066085043068,11.377476397942404,12.004658559413821,257274.0,0.39334152555136614
20150722,12.11245549341672,12.11245549341672,11.455874168126332,11.847863019045967,212163.0,0.3863032820900791
20150723,12.974830965439917,11.887061904137932,11.779264970135031,12.720038212342155,316994.0,0.44641228406305516
20150724,12.896433195255991,12.739637654888137,12.230052148692613,12.367248246514484,303656.0,0.42791759984449007
20150727,12.396647410333456,12.004658559413821,11.132483366117633,11.132483366117633,196154.0,0.3694723369396529
20150728,11.181481972482588,10.123112074999574,10.015315140996675,10.319106500459391,205182.0,0.3364501382031544
20150729,10.87769061301987,10.573899253557153,9.780121830444893,10.85809117047389,200199.0,0.37672002346776634
20150730,11.044285874660716,10.671896466287063,10.289707336640419,10.348505664278363,210317.0,0.3545284961799436
20150731,10.368105106824345,10.328906221732382,9.907518206993773,10.093712911180601,122145.0,0.34349169314318984
20150803,9.995715698450692,9.995715698450692,9.19213855406544,9.63312601135003,129192.0,0.32362406498281193
20150804,10.505301204646218,9.623326290077038,9.564527962439094,10.485701762100234,158703.0,0.39436206984960803
20150805,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
20150806,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.39436206984960803
20150807,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
20150810,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
20150811,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
20150812,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
20150813,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
20150814,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
20150817,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.39436206984960803
20150818,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.3943620698496079
20150819,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
20150820,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.3943620698496079
20150821,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
20150824,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
20150825,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.3943620698496079
20150826,10.485701762100234,10.485701762100234,10.485701762100234,10.485701762100234,0.0,0.394362069849608
