,high,open,low,close,volume,RSI
20150616,33.847851294204254,33.64545810594164,31.12999990896348,31.698628390272724,345549.0,0.5
20150617,31.939572662013926,31.611888452445886,29.790349758082392,31.54442405635835,314137.0,0.5
20150618,31.496235202010112,31.496235202010112,29.79998752895204,29.85781415416993,249943.0,0.5
20150619,29.68433427851626,29.43375223590541,26.870105184579003,27.033947289363024,336622.0,0.5
20150623,28.219393106329747,27.255616019364933,25.40516401239249,28.142290939372558,316340.0,0.5
20150624,29.009690317640892,28.34468412763517,27.62185131241156,29.009690317640892,352494.0,0.5
20150625,29.568681028080483,28.990414775901595,26.860467413709358,27.284529331973875,342613.0,0.5
20150626,26.600247600228858,26.40749218283589,24.557040175863452,24.557040175863452,328666.0,0.5
20150629,25.520817262828267,25.3473373871746,22.09940860410318,22.321077334105084,421733.0,0.5
20150630,24.53776463412416,22.311439563235435,20.258594368000384,24.248631508034713,452725.0,0.5
20150701,25.1063931154334,23.766742964552307,22.64876154367312,22.95717021150186,331243.0,0.5
20150702,23.506523151071807,23.149925628894824,20.981427183223992,21.241646996704493,324572.0,0.5
20150703,22.13795968758177,20.721207369743492,19.25626619755698,20.12366557582531,341499.0,0.2013923421183491
20150706,22.13795968758177,22.13795968758177,18.967133071467533,20.4417120145237,410524.0,0.21543722520762093
20150707,20.21040551365214,19.574312636255364,18.398504590158293,18.437055673636884,460228.0,0.1921956209322177
20150708,16.943201188841424,16.59624143753409,16.59624143753409,16.59624143753409,508567.0,0.17345084050983478
20150709,18.253938027113573,16.59624143753409,15.844495309701538,18.253938027113573,454699.0,0.24572001492764223
20150710,20.075476721477067,18.485244527985127,18.485244527985127,20.075476721477067,517944.0,0.3172768244519441
20150713,22.08013306236388,20.624829661047013,20.1814922010432,22.08013306236388,651418.0,0.3870853519250701
20150714,22.91861912802327,21.588606748011824,20.721207369743492,20.9428760997454,577984.0,0.3640481418038025
20150715,20.449073112607437,20.332885197194894,18.85148927568498,18.85148927568498,333516.0,0.32521855362230406
20150716,19.645440031004018,18.85148927568498,17.43786963816572,18.909583233391253,325118.0,0.32739250998632596
20150717,20.29415589205738,18.92894788596001,18.71593670770368,19.935909819535375,299519.0,0.36671406705061904
20150720,21.097788973660794,20.47812009146057,19.906862840682237,20.662084290863763,354000.0,0.39405697842636683
20150721,22.075703928383028,20.22637960806673,19.984321450957268,21.620634593017236,391436.0,0.42952554273573107
20150722,21.55285830902659,21.504446677604694,20.449073112607437,21.194612236504582,359456.0,0.4176718658056406
20150723,22.230621148933086,21.301117825632744,21.20429456278896,21.959516012970486,371277.0,0.4475347684551606
20150724,22.64696117916136,22.027292296961136,21.117153626229552,21.22365921535772,403157.0,0.4246787869602904
20150727,21.562540635310967,20.81700151141382,19.103229759078822,19.103229759078822,338268.0,0.3659310152002602
20150728,19.219417674491364,17.767068731834588,17.43786963816572,18.464196224309838,389989.0,0.3500124926212132
20150729,19.403381873894556,18.72561903398806,17.86389199467837,19.29687628476639,289562.0,0.3878649321086054
20150730,19.5195697893071,19.12259441164758,18.357690635181676,18.357690635181676,250436.0,0.3619305474614976
20150731,19.006406496235034,18.038173867797184,18.028491541512807,18.52229018201611,256894.0,0.36998456131390534
20150803,19.035453475088172,18.38673761403481,18.144679456925346,18.909583233391253,401671.0,0.38975640990553956
20150804,19.88749818811348,18.909583233391253,18.735301360272437,19.88749818811348,224934.0,0.43831219928200427
