,high,open,low,close,volume,RSI
20150616,12.330713949621208,11.656687785172458,11.56153115019146,11.854930774716207,1894326.0,0.5
20150617,12.013525166351208,11.87871993346146,10.943013022814963,11.688406663499459,1444863.0,0.5
20150618,12.314854510457707,11.609109467681959,11.506023113119209,11.775633578898708,1644786.0,0.5
20150619,11.70426610266296,11.33949900190246,10.602035080799713,10.602035080799713,1217673.0,0.5
20150623,11.06195881654121,10.665472837453711,9.832852281369966,11.05402909695946,1037352.0,0.5
20150624,11.49809339353746,11.18090461026746,10.847856387833962,11.466374515210461,1250312.0,0.5
20150625,12.251416753803706,11.49809339353746,11.33949900190246,11.656687785172458,2045851.0,0.5
20150626,11.49809339353746,11.466374515210461,10.491019006655213,10.506878445818714,1766950.0,0.5
20150629,11.33949900190246,11.022310218632462,9.618749852662717,10.736840313689461,1955260.0,0.5
20150630,11.24434236692146,10.403792091255962,9.666328170153216,11.204693769012712,1843415.0,0.5
20150701,11.16504517110396,11.06195881654121,10.086603307985966,10.150041064639964,1465290.0,0.5
20150702,10.300705736693214,10.237267980039213,9.135036958175968,9.135036958175968,1434796.0,0.5
20150703,9.000231725286218,8.849567053232969,8.22311920627472,8.22311920627472,1166246.0,0.25162689804772237
20150706,9.039880323194968,9.039880323194968,7.525303883080724,8.43722163498197,1304298.0,0.2747945729027327
20150707,8.28655696292872,8.167611169202472,7.596671359316473,7.620460518061723,1525986.0,0.24343249357484725
20150708,7.112958464829726,6.882996596958976,6.859207438213726,6.859207438213726,1889218.0,0.21812105356187
20150709,7.549093041825973,6.859207438213726,6.740261644487476,7.549093041825973,1293498.0,0.2910028967043954
20150710,8.302416402092222,7.810773788023722,7.771125190114973,8.302416402092222,973036.0,0.36186078060021315
20150713,9.135036958175968,8.57202686787172,8.57202686787172,9.135036958175968,1834945.0,0.43048862741278543
20150714,9.388787984791968,8.881285931559969,8.627534904943971,8.746480698670219,1409419.0,0.408142996218052
20150715,8.746480698670219,8.55616742870822,7.898000703422973,7.929719581749972,966840.0,0.3647288944794234
20150716,8.46101079372722,7.929719581749972,7.929719581749972,8.231048925856472,687512.0,0.3908088582493555
20150717,8.79405901616072,8.318275841255721,8.238978645438221,8.64339434410747,764895.0,0.4259873833615533
20150720,8.778199576997219,8.65925378327097,8.373783878327972,8.61167546578047,776035.0,0.42393307065153896
20150721,8.754410418251968,8.48479995247247,8.33413528041922,8.61960518536222,593721.0,0.42468973019270384
20150722,8.61167546578047,8.53237826996297,8.246908365019971,8.453081074145471,653826.0,0.4122837345152252
20150723,8.76234013783372,8.46894051330897,8.41343247623672,8.746480698670219,854129.0,0.44352826253650707
20150724,9.071599201521968,8.80198873574247,8.56409714828997,8.65925378327097,1105118.0,0.4360105999765161
20150727,8.778199576997219,8.47687023289072,7.794914348860223,7.794914348860223,905735.0,0.3684935060458433
20150728,8.15968144962072,7.636319957225224,7.334990613118724,8.024876216730972,1078096.0,0.39565548085656893
20150729,8.318275841255721,8.024876216730972,7.866281825095973,8.318275841255721,560626.0,0.4297912494743164
20150730,8.33413528041922,8.270697523765222,7.882141264259472,7.8900709838412215,562591.0,0.3943291399731394
20150731,8.135892290875471,7.763195470533222,7.739406311787973,8.112103132130223,532277.0,0.4213367249094717
20150803,8.52444855038122,8.08831397338497,8.016946497149222,8.52444855038122,762321.0,0.469282095894895
20150804,8.69097266159797,8.48479995247247,8.278627243346971,8.64339434410747,607945.0,0.4827680774047225
20150805,8.64339434410747,8.56409714828997,8.318275841255721,8.38964331749147,434003.0,0.4558122835959817
20150806,8.278627243346971,8.215189486692971,8.08831397338497,8.135892290875471,326963.0,0.4296419748845407
20150807,8.35792443916447,8.135892290875471,8.135892290875471,8.278627243346971,361385.0,0.4490527953436932
20150810,8.683042942016218,8.302416402092222,8.26276780418347,8.59581602661697,630753.0,0.49104348978483237
20150811,8.77026985741547,8.56409714828997,8.46894051330897,8.64339434410747,767779.0,0.4973128136875013
20150812,8.56409714828997,8.48479995247247,8.34999471958272,8.365854158746222,483705.0,0.4611634799913876
20150813,8.56409714828997,8.310346121673971,8.25483808460172,8.56409714828997,471503.0,0.4900477052391528
20150814,8.80198873574247,8.61167546578047,8.52444855038122,8.69097266159797,705740.0,0.5084446074622201
20150817,8.865426492396468,8.683042942016218,8.58788630703522,8.817848174905969,725681.0,0.5270574250932883
20150818,9.016091164449717,8.849567053232969,7.969368179658723,8.048665375476222,976803.0,0.42150218457873206
20150819,8.294486682510472,8.032805936312723,7.675968555133973,8.246908365019971,551725.0,0.4523404111563129
20150820,8.207259767111221,8.167611169202472,7.858352105514222,7.929719581749972,415143.0,0.41383486466615743
20150821,7.961438460076971,7.842492666350723,7.549093041825973,7.604601078898223,371598.0,0.37786740536459484
20150824,7.374639211027475,7.374639211027475,6.843347999050226,6.843347999050226,625696.0,0.3092197321619634
20150825,6.589596972434228,6.351705384981727,6.161392115019728,6.161392115019728,828750.0,0.26259752793575525
20150826,6.565807813688976,6.375494543726977,6.066235480038729,6.343775665399978,770945.0,0.2936683137872465
20150827,6.684753607415226,6.415143141635728,6.296197347909478,6.668894168251727,487450.0,0.34716144556094924
20150828,7.073309866920975,6.835418279468476,6.740261644487476,6.962293792776475,594741.0,0.39245866994662665
20150831,6.978153231939976,6.930574914449476,6.549948374525477,6.978153231939976,557693.0,0.3949342966917271
20150901,7.192255660647225,6.898856036122475,6.668894168251727,7.128817903993225,651984.0,0.4194509086973184
20150902,7.334990613118724,6.819558840304976,6.771980522814475,7.216044819392474,766075.0,0.43393697115274926
20150907,7.414287808936224,7.1367476235749745,6.645105009506477,6.716472485742227,676650.0,0.37541027789162507
20150908,6.946434353612975,6.724402205323977,6.5578780941072266,6.8909263165407255,301778.0,0.4059336812979315
20150909,7.120888184411475,7.017801829848725,6.930574914449476,7.057450427757476,425948.0,0.43470113427542645
20150910,7.049520708175725,6.986082951521726,6.843347999050226,6.882996596958976,248351.0,0.41190528419925015
20150911,7.208115099810724,6.875066877377225,6.827488559886725,7.200185380228975,501633.0,0.46731216121411806
20150914,7.200185380228975,7.200185380228975,6.581667252852477,6.7323319249057265,525279.0,0.4057940920628388
20150915,6.740261644487476,6.581667252852477,6.3279162262364785,6.391353982890478,335275.0,0.367345908680666
20150916,6.922645194867726,6.438932300380976,6.367564824145227,6.859207438213726,352116.0,0.4459255981505763
20150917,6.946434353612975,6.764050803232726,6.660964448669977,6.684753607415226,318690.0,0.42447895240471817
20150918,6.771980522814475,6.708542766160477,6.660964448669977,6.692683326996976,139607.0,0.42584822389999955
20150921,7.120888184411475,6.645105009506477,6.589596972434228,6.978153231939976,350544.0,0.4749110227658732
20150922,7.128817903993225,6.930574914449476,6.882996596958976,6.986082951521726,371690.0,0.4762672155449199
20150923,6.8909263165407255,6.851277718631977,6.684753607415226,6.7323319249057265,253422.0,0.4368771756078151
20150924,6.882996596958976,6.756121083650976,6.708542766160477,6.795769681559726,165140.0,0.4492988540784757
20150925,6.795769681559726,6.740261644487476,6.5578780941072266,6.597526692015977,185210.0,0.4178748199251215
20150928,6.653034729088227,6.5578780941072266,6.526159215780227,6.6292455703429765,77954.0,0.424895543974159
