,high,open,low,close,volume,RSI
20150616,51.236884484424245,51.236884484424245,46.89774713287762,47.05553394566113,82735.0,0.5
20150617,47.86199987766576,47.08183174779172,43.65435153677206,47.073065813748194,61036.0,0.5
20150618,47.257150428662285,46.19647240939534,43.82967021764264,43.87349988786028,46709.0,0.5
20150619,43.3563097792921,42.20797241958986,39.49053286609601,39.49053286609601,51286.0,0.5
20150623,39.95512737040303,39.44670319587837,35.545862546508175,38.798024076657256,67256.0,0.5
20150624,40.4986152811018,38.1931746276538,38.1931746276538,39.946361436359496,57882.0,0.5
20150625,40.14797791936065,40.14797791936065,36.273435072121046,37.06236913603861,51052.0,0.5
20150626,36.15947792955517,35.06373617411411,33.354379035626046,33.354379035626046,51890.0,0.5
20150629,34.32739771445771,33.836505408020116,30.023324099085205,30.023324099085205,66718.0,0.5
20150630,32.16221200570617,28.340264762727728,27.025374656198448,31.36451200774507,91477.0,0.5
20150701,32.775827388753164,30.50545047147927,28.92758234364414,29.418474650081738,79354.0,0.5
20150702,29.926898824606393,29.27821970538528,26.473120811456152,26.955247183850222,80939.0,0.5
20150703,28.708433992555925,26.55201421784791,24.38682850909636,26.122483449715013,102571.0,0.09662162162162188
20150706,28.734731794686514,28.734731794686514,23.51023510474351,25.17576257301393,94990.0,0.09292296786389437
20150707,25.00044389214336,24.10631861970345,22.659939502521244,24.036191147355222,190535.0,0.08847561973328993
20150708,22.458323019520087,21.634325219428405,21.634325219428405,22.125217525866002,199323.0,0.08135279534963262
20150709,24.334232904835194,20.258073574594427,20.258073574594427,24.334232904835194,80282.0,0.166020291279178
20150710,26.77116256893612,26.096185647584424,25.429974660276258,26.77116256893612,30229.0,0.24928757153930767
20150713,29.444772452212327,29.444772452212327,29.444772452212327,29.444772452212327,16435.0,0.3294207897794172
20150714,32.39012629083791,32.39012629083791,30.487918603392217,32.39012629083791,157007.0,0.40566366405817644
20150715,32.43395596105555,32.39012629083791,29.15549662877588,29.26945377134175,95490.0,0.3585450806567283
20150716,31.5573625567027,29.26945377134175,26.736098832762007,30.93498123961217,90234.0,0.3991767801952956
20150717,33.573527386714254,31.206725194961557,30.68953508639337,33.17906035475548,92970.0,0.4503518608132242
20150720,34.00305815484715,32.53914716957789,31.574894424789758,32.486551565316724,99495.0,0.4377984502188251
20150721,33.187826288799,31.73268123757327,31.119065854526273,32.346296620620265,55822.0,0.43511867143554656
20150722,33.249187827103704,32.1709779397497,31.5573625567027,32.547913103621426,55407.0,0.4404893541114221
20150723,35.72118122737875,32.97744387175432,32.25863728018498,34.60790760385062,81152.0,0.49410161845849115
20150724,35.502032876290535,34.45012079106711,32.442721895099076,32.52161530149084,80258.0,0.44680092427225526
20150727,33.74884606758483,31.662553765225038,29.26945377134175,29.26945377134175,58291.0,0.3842479071045575
20150728,29.804175747996993,27.174395534938434,26.630907624239665,27.84937245629013,56995.0,0.3602243697641087
20150729,29.672686737344065,28.243839488248913,26.937715315763164,29.549963660734665,51449.0,0.4085336701126572
20150730,29.78664387990993,29.541197726691138,27.647755973288973,28.007159269073643,40768.0,0.3801263339607763
20150731,28.664604322338285,27.533798830723104,27.446139490287816,27.638990039245446,32483.0,0.3733676135354261
20150803,27.586394434984275,27.165629600894903,24.9829120240563,25.421208726232727,34773.0,0.3343067804395465
20150804,27.963329598856,25.500102132624484,25.500102132624484,27.954563664812472,38178.0,0.41108270404575475
20150805,28.813625201078267,27.954563664812472,27.174395534938434,27.349714215809005,37763.0,0.3990941692562995
20150806,28.156180147813625,26.578312019978494,26.31533399867264,27.314650479634892,21511.0,0.39835946677404244
20150807,28.92758234364414,27.446139490287816,27.446139490287816,28.480519707424186,39735.0,0.4360194775847471
20150810,31.10153398643921,29.10290102451471,28.576944981903,30.40902519700046,57590.0,0.4932581705997093
20150811,30.987576843873345,30.41779113104399,29.83047355012758,30.28630212039106,48760.0,0.48980717298058774
20150812,30.444088933174573,29.891835088432277,29.251921903254694,29.40094278199468,37487.0,0.46424490313186184
20150813,30.654471350219257,29.322049375602926,29.09413509047118,30.54051420765339,44928.0,0.5008244341107908
20150814,31.48723508435447,30.750896624698072,30.33889772465223,30.59310981191456,48308.0,0.5025345722173353
20150817,30.59310981191456,30.59310981191456,29.409708716038207,30.28630212039106,31355.0,0.49181240202648197
20150818,30.663237284262784,30.330131790608704,27.26205487537372,27.288352677504303,48617.0,0.4006820135072673
20150819,27.954563664812472,26.55201421784791,25.210826309188047,27.63022410520192,42854.0,0.41418565227460674
20150820,28.3314988286842,27.183161468981965,26.858821909371407,26.999076854067866,29846.0,0.39620640750337544
20150821,27.682819709463086,26.341631800803224,24.9829120240563,25.070571364491588,34243.0,0.346123833153393
20150824,23.69431971965761,23.69431971965761,22.56351422804243,22.56351422804243,31169.0,0.2935079430539473
20150825,21.888537306690733,20.336966980986183,20.310669178855598,20.310669178855598,55915.0,0.255442245593636
20150826,21.651857087515463,20.354498849073238,19.004545006369845,19.74964940006977,43331.0,0.24674855920284833
20150827,21.47653840664489,20.012627421375626,20.012627421375626,21.30121972577432,42874.0,0.31689132699842265
20150828,23.02810873234944,21.73075049390722,21.31875159386138,23.02810873234944,39484.0,0.3862808817738233
20150831,24.39559444313989,22.79142851317417,21.71321862582016,24.264105432486964,52557.0,0.4313799835778554
20150901,24.369296641009306,23.405043896221166,21.92360104286485,24.360530706965775,72241.0,0.4349140514165553
20150902,26.79746037106671,22.747598842956528,22.353131810997745,26.79746037106671,69998.0,0.5175787098645221
20150907,29.365879045820567,27.61269223711486,25.859505428409154,25.999760373105612,58825.0,0.49188346569080627
20150908,28.0246911371607,24.64104059635869,23.904702136702294,27.358480149852532,46928.0,0.534797310733733
20150909,28.226307620161858,26.990310920024335,26.473120811456152,27.384777951983118,56033.0,0.5356254067008748
20150910,26.972779051937277,25.94716476884444,25.684186747538586,25.81567575819151,31053.0,0.48000839815423424
20150911,26.481886745499683,26.385461471020868,25.429974660276258,25.684186747538586,22514.0,0.4754948398784091
20150914,26.473120811456152,25.675420813495055,23.11576807278473,23.11576807278473,36740.0,0.39612318994758267
20150915,22.537216425911843,22.353131810997745,20.801561485293195,20.801561485293195,29286.0,0.340289866054077
20150916,22.879087853609455,20.687604342727326,20.59994500229204,22.879087853609455,32944.0,0.42030882298326167
20150917,23.887170268615236,23.010576864262383,22.177813130127173,22.177813130127173,32196.0,0.4023382765242369
20150918,22.79142851317417,22.5547482939989,21.958664779038962,22.4320252173895,20060.0,0.41227545696111967
20150921,23.308618621742355,21.94989884499543,21.739516427950747,23.220959281307067,21805.0,0.44359612053722913
20150922,24.080020817572862,23.238491149394125,23.220959281307067,23.55406477496115,25646.0,0.4569265861282708
20150923,23.492703236656453,23.010576864262383,22.6161098323036,22.765130711043582,22189.0,0.43029084712694304
20150924,23.843340598397592,22.808960381261226,22.808960381261226,23.422575764308224,20616.0,0.45896251724574433
20150925,23.308618621742355,23.308618621742355,21.42394280238372,22.081387855648362,30026.0,0.4127360287942199
20150928,22.79142851317417,22.090153789691886,21.643091153471936,22.721301040825942,17696.0,0.4419894129355384
20150929,23.413809830264697,22.440791151433032,22.090153789691886,22.79142851317417,26040.0,0.4452928210467473
20150930,25.070571364491588,22.79142851317417,22.79142851317417,25.070571364491588,48007.0,0.5415226289845311
