,high,open,low,close,volume,RSI
20150616,12.236349410719482,11.82567740994876,11.733485736306353,11.855011124289526,66490.0,0.5
20150617,12.131586145216746,11.867582716149855,11.10909667391005,11.628722470803618,84860.0,0.5
20150618,11.859201654909635,11.641294062663945,10.811568999882283,10.89118908166436,62038.0,0.5
20150619,10.727758387480094,10.497279203374077,9.801651120435913,9.801651120435913,59640.0,0.5
20150623,9.96927234524029,9.810032181676133,8.821066955330313,9.868699610357664,67147.0,0.5
20150624,10.212323121206637,9.910604916558759,9.642410956871757,9.885461732838102,54269.0,0.5
20150625,10.874426959183923,10.300324264228934,10.065654549502806,10.874426959183923,112818.0,0.5
20150626,11.725104675066135,10.581089815776265,10.266800019268059,10.761282632440968,176776.0,0.5
20150629,11.60776981770307,11.230622061893223,9.68431626307285,10.266800019268059,156883.0,0.5
20150630,10.903760673524689,9.68431626307285,9.240120017341253,10.463754958413201,107647.0,0.5
20150701,10.459564427793092,10.379944346011012,9.416122303385848,9.416122303385848,82234.0,0.5
20150702,9.219167364240706,8.666017322386264,8.47325291386123,8.47325291386123,57577.0,0.5
20150703,8.33496540339762,7.626765728599129,7.626765728599129,7.626765728599129,70514.0,0.18761609907120738
20150706,8.297250627816636,8.1924873623139,6.864089155739216,6.864089155739216,69210.0,0.16707604391197553
20150707,6.398940256907071,6.3528444200858685,6.176842134041273,6.176842134041273,54363.0,0.1508424019254901
20150708,5.560834132885189,5.560834132885189,5.560834132885189,5.560834132885189,62215.0,0.13775451125675073
20150709,5.560834132885189,5.560834132885189,5.560834132885189,5.560834132885189,0.0,0.13775451125675073
20150710,5.560834132885189,5.560834132885189,5.560834132885189,5.560834132885189,0.0,0.13775451125675073
20150713,5.560834132885189,5.560834132885189,5.560834132885189,5.560834132885189,0.0,0.13775451125675073
20150714,5.560834132885189,5.560834132885189,5.560834132885189,5.560834132885189,0.0,0.13775451125675073
20150715,5.560834132885189,5.560834132885189,5.560834132885189,5.560834132885189,0.0,0.13775451125675073
20150716,6.118174705359741,6.118174705359741,6.118174705359741,6.118174705359741,4616.0,0.23851151233107445
20150717,6.729992175895714,6.729992175895714,6.729992175895714,6.729992175895714,2819.0,0.33199101280158916
20150720,7.404667605733331,7.404667605733331,7.123902054186,7.404667605733331,81218.0,0.4179471761809681
20150721,8.146391525492698,7.668671034800224,7.362762299532236,8.146391525492698,147782.0,0.4957626056069095
20150722,8.758208996028669,8.339155934017729,8.171534709213352,8.376870709598712,125608.0,0.5176234767782751
20150723,8.515158220062325,8.175725239833463,8.05000932123018,8.381061240218823,138252.0,0.5180379258307698
20150724,8.749827934788451,8.381061240218823,8.150582056112805,8.230202137894885,99773.0,0.5011286396919242
20150727,8.314012750297072,8.133819933632369,7.40885813635344,7.40885813635344,87421.0,0.4197521772537107
20150728,7.5094308712360665,6.755135359616372,6.688086869694621,6.851517563878889,92425.0,0.3747091091927503
20150729,7.417239197593658,6.989805074342499,6.6210383797728705,7.417239197593658,79681.0,0.44111794413127514
20150730,7.693814218520879,7.33342858519147,7.161616829766984,7.341809646431689,78707.0,0.43440723969796663
20150731,7.459144503794753,7.228665319688735,7.081996747984905,7.228665319688735,33541.0,0.4238558091147617
20150803,7.107139931705563,6.935328176281077,6.507894053029916,6.507894053029916,35792.0,0.36264245444569965
20150804,7.019138788683264,6.4115118487674,6.310939113884774,6.998186135582717,63729.0,0.42433643081727945
20150805,7.081996747984905,6.893422870079982,6.704848992175059,6.725801645275606,50941.0,0.40082236993000353
20150806,7.144854707286547,6.650372094113636,6.541418297990791,7.081996747984905,71220.0,0.4447183519808451
20150807,7.62257519797902,7.123902054186,7.123902054186,7.526192993716504,77221.0,0.4950449315731616
20150810,8.280488505336198,7.626765728599129,7.626765728599129,8.280488505336198,123080.0,0.56763680615567
20150811,8.527729811922653,8.280488505336198,7.962008178207882,8.171534709213352,106713.0,0.5550629944094577
20150812,8.25953585223565,7.962008178207882,7.840482790224709,7.936864994487227,60145.0,0.5276026118769019
